source_dataset,combined_text,label,sender_domain_length,sender_domain_has_digits,sender_domain_has_hyphen,sender_subdomain_count,from_reply_mismatch,from_return_mismatch,from_message_id_mismatch,lookalike_domain_score,spf_pass,spf_fail,spf_missing,dkim_pass,dkim_fail,dkim_missing,dmarc_pass,dmarc_fail,dmarc_missing,url_count,https_url_count,http_url_count,ip_address_url_count,shortened_url_count,punycode_url_count,suspicious_keyword_count,visible_destination_mismatch_count,maximum_url_length,maximum_subdomain_count,lookalike_url_domain_count,redirect_like_url_count,promotional_term_count,prize_term_count,urgency_term_count,credential_request_count,payment_request_count,external_image_count,tracking_pixel_count,suspicious_button_count,embedded_form_count,password_input_count,iframe_count,script_count,hidden_element_count,advertisement_section_count,external_domain_count
bundled_local,Your Package Delivery Failed Amazon detected unauthorized access. Verify your account: bit.ly/d8r6c1,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Order Confirmation We've improved our security. No action needed from you.,0,11,0,0,0,1,0,0,0.4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Welcome to Our Newsletter Here's the monthly report with our latest metrics and performance analysis.,0,11,0,0,0,1,0,0,0.375,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Action Required: Unusual Activity Detected Your payment method has expired. Update it now: bit.ly/08wb1o,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Click Here to Confirm Your Password Your payment method has expired. Update it now: bit.ly/76l68u,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Project Update - Q3 Results Attached is the updated project timeline. Please review and provide feedback.,0,9,0,0,0,1,0,0,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed Your payment method has expired. Update it now: bit.ly/iynwjj,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Update Payment Method Required Your Microsoft account needs immediate attention: bit.ly/b41oj9,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Click here immediately to verify your account before it gets suspended: bit.ly/i6slbz,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Update Payment Method Required Your payment method has expired. Update it now: bit.ly/3fc05l,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Account Has Been Compromised We noticed unusual activity. Please confirm your password: bit.ly/yl06z1,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Account Has Been Compromised Confirm receipt of package: bit.ly/bzncur,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Reservation Confirmation Attached is the updated project timeline. Please review and provide feedback.,0,11,0,0,0,1,0,0,0.4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Your Microsoft account needs immediate attention: bit.ly/jy6z1u,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Action Required: Unusual Activity Detected We noticed unusual activity. Please confirm your password: bit.ly/ewnh4b,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Account Has Been Compromised Amazon detected unauthorized access. Verify your account: bit.ly/d2zwo7,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Click here immediately to verify your account before it gets suspended: bit.ly/oaj6b4,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Project Update - Q3 Results Welcome to our subscriber community. You'll receive weekly updates on new features.,0,11,0,0,0,1,0,0,0.4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Reservation Confirmation Here's the monthly report with our latest metrics and performance analysis.,0,9,0,0,0,1,0,0,0.364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/d3q003,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Refund Pending - Claim Now IRS tax refund ready for pickup. Claim here: bit.ly/obrgbf,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Password Changed Successfully Thank you for your order! Your item will be shipped within 2 business days.,0,11,0,0,0,1,0,0,0.375,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Update Payment Method Required PayPal security alert. Confirm your information: bit.ly/xe5jqu,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Update Payment Method Required PayPal security alert. Confirm your information: bit.ly/167u73,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed Amazon detected unauthorized access. Verify your account: bit.ly/mdinxz,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert PayPal security alert. Confirm your information: bit.ly/zx6bwk,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Confirm receipt of package: bit.ly/pi3lua,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Your Order Confirmation Your subscription has been renewed. Thank you for your continued support.,0,9,0,0,0,1,0,0,0.364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Confirm Your Identity Now IRS tax refund ready for pickup. Claim here: bit.ly/nx07i9,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Confirm Your Identity Now Your Microsoft account needs immediate attention: bit.ly/8olgei,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Congratulations! You've won $5000. Claim your prize: bit.ly/n78y46,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Bank Security Alert Click here immediately to verify your account before it gets suspended: bit.ly/nbwxpb,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Your Netflix subscription needs updating: bit.ly/klyw9q,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Congratulations! You've Won a Prize Your Netflix subscription needs updating: bit.ly/13fjij,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Click Here to Confirm Your Password Your Microsoft account needs immediate attention: bit.ly/lw3plz,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert PayPal security alert. Confirm your information: bit.ly/4ybt0x,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Team Lunch This Friday The team meeting has been rescheduled to Friday at 3 PM. See you then!,0,9,0,0,0,1,0,0,0.364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Project Update - Q3 Results We've improved our security. No action needed from you.,0,11,0,0,0,1,0,0,0.375,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,"Team Lunch This Friday Your password has been successfully changed. If this wasn't you, contact support.",0,7,0,0,0,1,0,0,0.75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Urgent: Verify Your Account Confirm receipt of package: bit.ly/42slxq,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,New Feature Release Notes Here's the monthly report with our latest metrics and performance analysis.,0,11,0,0,0,1,0,0,0.375,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,New Feature Release Notes Thank you for your order! Your item will be shipped within 2 business days.,0,11,0,0,0,1,0,0,0.375,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Team Lunch This Friday Attached is the updated project timeline. Please review and provide feedback.,0,11,0,0,0,1,0,0,0.4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Amazon detected unauthorized access. Verify your account: bit.ly/bxkz80,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Refund Pending - Claim Now Your Microsoft account needs immediate attention: bit.ly/i0p61f,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Update Payment Method Required Your Netflix subscription needs updating: bit.ly/9329lx,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Click Here to Confirm Your Password Congratulations! You've won $5000. Claim your prize: bit.ly/bblmbk,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Confirm Your Identity Now Your Microsoft account needs immediate attention: bit.ly/b1xsid,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Action Required: Unusual Activity Detected Your payment method has expired. Update it now: bit.ly/ojpuz1,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,New Feature Release Notes The team meeting has been rescheduled to Friday at 3 PM. See you then!,0,9,0,0,0,1,0,0,0.364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Monthly Report Attached Thank you for attending our webinar. Here's the recording link.,0,11,0,0,0,1,0,0,0.375,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Order Confirmation Here's the monthly report with our latest metrics and performance analysis.,0,11,0,0,0,1,0,0,0.4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Action Required: Unusual Activity Detected PayPal security alert. Confirm your information: bit.ly/27m1a7,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize PayPal security alert. Confirm your information: bit.ly/8wxb01,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Annual Leave Request Approved Your subscription has been renewed. Thank you for your continued support.,0,13,0,0,0,1,0,0,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed Your Netflix subscription needs updating: bit.ly/deral2,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Refund Pending - Claim Now Your payment method has expired. Update it now: bit.ly/nue5x5,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Bank Security Alert Amazon detected unauthorized access. Verify your account: bit.ly/dq99xd,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Your Netflix subscription needs updating: bit.ly/cu8593,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,New Feature Release Notes Welcome to our subscriber community. You'll receive weekly updates on new features.,0,11,0,0,0,1,0,0,0.375,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Order Confirmation Thank you for your order! Your item will be shipped within 2 business days.,0,11,0,0,0,1,0,0,0.4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Reservation Confirmation Welcome to our subscriber community. You'll receive weekly updates on new features.,0,9,0,0,0,1,0,0,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Monthly Report Attached The team meeting has been rescheduled to Friday at 3 PM. See you then!,0,9,0,0,0,1,0,0,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Your Netflix subscription needs updating: bit.ly/y5ysx5,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Action Required: Unusual Activity Detected Amazon detected unauthorized access. Verify your account: bit.ly/m6uo5x,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Action Required: Unusual Activity Detected IRS tax refund ready for pickup. Claim here: bit.ly/16hzy3,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Team Lunch This Friday We've improved our security. No action needed from you.,0,9,0,0,0,1,0,0,0.364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Your payment method has expired. Update it now: bit.ly/ie9z9i,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Urgent: Verify Your Account Click here immediately to verify your account before it gets suspended: bit.ly/2vhnas,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,"New Feature Release Notes Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",0,11,0,0,0,1,0,0,0.462,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/osm7b4,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
bundled_local,"Your Order Confirmation Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",0,11,0,0,0,1,0,0,0.462,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/eetbe7,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Account Has Been Compromised Your Netflix subscription needs updating: bit.ly/1w34b6,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Account Has Been Compromised Your Microsoft account needs immediate attention: bit.ly/995h0k,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,"Team Lunch This Friday Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",0,13,0,0,0,1,0,0,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,"Password Changed Successfully Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",0,9,0,0,0,1,0,0,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Your payment method has expired. Update it now: bit.ly/h8sjvz,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Refund Pending - Claim Now Confirm receipt of package: bit.ly/ire8jl,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Refund Pending - Claim Now Amazon detected unauthorized access. Verify your account: bit.ly/az0eri,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Your Package Delivery Failed Amazon detected unauthorized access. Verify your account: bit.ly/euw72q,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Action Required: Unusual Activity Detected Your Netflix subscription needs updating: bit.ly/q0b2ad,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Click Here to Confirm Your Password Click here immediately to verify your account before it gets suspended: bit.ly/3ek2ga,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Team Lunch This Friday Thank you for attending our webinar. Here's the recording link.,0,11,0,0,0,1,0,0,0.375,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Account Has Been Compromised Click here immediately to verify your account before it gets suspended: bit.ly/oiypof,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Urgent: Verify Your Account Amazon detected unauthorized access. Verify your account: bit.ly/2jc2j3,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Click Here to Confirm Your Password Amazon detected unauthorized access. Verify your account: bit.ly/8834l9,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Order Confirmation Thank you for attending our webinar. Here's the recording link.,0,7,0,0,0,1,0,0,0.75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Account Has Been Compromised Your Microsoft account needs immediate attention: bit.ly/16q9xa,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Urgent: Verify Your Account Confirm receipt of package: bit.ly/9ev4om,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Your Netflix subscription needs updating: bit.ly/n5bz0e,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Action Required: Unusual Activity Detected Confirm receipt of package: bit.ly/wh0tjr,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Congratulations! You've won $5000. Claim your prize: bit.ly/k4bzws,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Annual Leave Request Approved Thank you for your order! Your item will be shipped within 2 business days.,0,11,0,0,0,1,0,0,0.375,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Update Payment Method Required Click here immediately to verify your account before it gets suspended: bit.ly/d052cw,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Refund Pending - Claim Now Your Netflix subscription needs updating: bit.ly/wcfgcx,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Click Here to Confirm Your Password Congratulations! You've won $5000. Claim your prize: bit.ly/blwvju,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Bank Security Alert IRS tax refund ready for pickup. Claim here: bit.ly/jsrvga,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Confirm Your Identity Now Confirm receipt of package: bit.ly/a4thr1,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Click Here to Confirm Your Password PayPal security alert. Confirm your information: bit.ly/8rdtia,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
